"UnitCode","UnitName","long","lat","ppt","tmax","tmin","tmean","year","month"
"ACAD","Acadia National Park",-68.26019,44.376559,116.33984375,15.26953125,5.08984375,10.1796875,1915,5
"ACAD","Acadia National Park",-68.26019,44.376559,73.099609375,21.349609375,9.1396484375,15.25,1915,6
"ACAD","Acadia National Park",-68.26019,44.376559,185.6796875,22.8701171875,12.849609375,17.8603515625,1915,7
"ACAD","Acadia National Park",-68.26019,44.376559,100.08984375,21.9501953125,13.0400390625,17.5,1915,8
"ACAD","Acadia National Park",-68.26019,44.376559,39.1298828125,20.33984375,11.01953125,15.6796875,1915,9
"ACAD","Acadia National Park",-68.26019,44.376559,61.01953125,14.41015625,4.2900390625,9.349609375,1915,10
"ACAD","Acadia National Park",-68.26019,44.376559,115.4599609375,7.349609375,-1.099609375,3.1298828125,1915,11
"ACAD","Acadia National Park",-68.26019,44.376559,113.7802734375,1.8896484375,-6.9697265625,-2.5400390625,1915,12
"ACAD","Acadia National Park",-68.26019,44.376559,51.900390625,0.2900390625,-10.25,-4.98046875,1916,1
"ACAD","Acadia National Park",-68.26019,44.376559,93.900390625,-2.599609375,-13.490234375,-8.0498046875,1916,2
"ACAD","Acadia National Park",-68.26019,44.376559,108.919921875,0.6904296875,-10.83984375,-5.080078125,1916,3
"ACAD","Acadia National Park",-68.26019,44.376559,102.4296875,10.76953125,-2,4.3896484375,1916,4
"ACAD","Acadia National Park",-68.26019,44.376559,101.919921875,16.16015625,3.509765625,9.83984375,1916,5
"ACAD","Acadia National Park",-68.26019,44.376559,131.9501953125,19.419921875,9.8203125,14.6201171875,1916,6
"ACAD","Acadia National Park",-68.26019,44.376559,123.0703125,24.259765625,13.75,19.009765625,1916,7
"ACAD","Acadia National Park",-68.26019,44.376559,61.1201171875,24.2900390625,13.4404296875,18.8701171875,1916,8
"ACAD","Acadia National Park",-68.26019,44.376559,115.4501953125,19.2099609375,9.990234375,14.599609375,1916,9
"ACAD","Acadia National Park",-68.26019,44.376559,68.099609375,14.91015625,3.98046875,9.4501953125,1916,10
"ACAD","Acadia National Park",-68.26019,44.376559,70.169921875,5.25,-3.6103515625,0.8203125,1916,11
"ACAD","Acadia National Park",-68.26019,44.376559,156.330078125,0.1796875,-7.3095703125,-3.5703125,1916,12
"ACAD","Acadia National Park",-68.26019,44.376559,140.080078125,-1.8896484375,-10.48046875,-6.1904296875,1917,1
"ACAD","Acadia National Park",-68.26019,44.376559,96.650390625,-2.08984375,-14.2802734375,-8.1904296875,1917,2
"ACAD","Acadia National Park",-68.26019,44.376559,127.7900390625,3.8603515625,-5.6396484375,-0.8896484375,1917,3
"ACAD","Acadia National Park",-68.26019,44.376559,96.7001953125,8.8896484375,-0.4599609375,4.2197265625,1917,4
"ACAD","Acadia National Park",-68.26019,44.376559,126.849609375,11.580078125,2.91015625,7.25,1917,5
"ACAD","Acadia National Park",-68.26019,44.376559,243.6796875,18.259765625,8.849609375,13.5595703125,1917,6
"ACAD","Acadia National Park",-68.26019,44.376559,85.0703125,23.75,13.509765625,18.6298828125,1917,7
"ACAD","Acadia National Park",-68.26019,44.376559,184.73046875,22.080078125,13.0498046875,17.5703125,1917,8
"ACAD","Acadia National Park",-68.26019,44.376559,56.919921875,18.669921875,6.5400390625,12.6103515625,1917,9
"ACAD","Acadia National Park",-68.26019,44.376559,170.099609375,11.509765625,3.650390625,7.580078125,1917,10
"ACAD","Acadia National Park",-68.26019,44.376559,60.25,4.1298828125,-3.599609375,0.259765625,1917,11
"ACAD","Acadia National Park",-68.26019,44.376559,82.009765625,-3.7001953125,-12.73046875,-8.2197265625,1917,12
"ACAD","Acadia National Park",-68.26019,44.376559,117.0400390625,-5.76953125,-15.080078125,-10.4296875,1918,1
"ACAD","Acadia National Park",-68.26019,44.376559,105.23046875,-1.1298828125,-13.9404296875,-7.5400390625,1918,2
"ACAD","Acadia National Park",-68.26019,44.376559,57.1201171875,3.509765625,-7.0703125,-1.7802734375,1918,3
"ACAD","Acadia National Park",-68.26019,44.376559,117.48046875,10.83984375,-0.75,5.0498046875,1918,4
"ACAD","Acadia National Park",-68.26019,44.376559,36.8896484375,18.1904296875,7.9296875,13.0595703125,1918,5
"ACAD","Acadia National Park",-68.26019,44.376559,96.66015625,18.990234375,8.2099609375,13.599609375,1918,6
"ACAD","Acadia National Park",-68.26019,44.376559,70.4697265625,22.3603515625,12.830078125,17.599609375,1918,7
"ACAD","Acadia National Park",-68.26019,44.376559,93.5400390625,22.4404296875,11.8798828125,17.16015625,1918,8
"ACAD","Acadia National Park",-68.26019,44.376559,224.080078125,17.2802734375,8.26953125,12.7802734375,1918,9
"ACAD","Acadia National Park",-68.26019,44.376559,168.1201171875,13.58984375,4.6103515625,9.099609375,1918,10
"ACAD","Acadia National Park",-68.26019,44.376559,136.7099609375,6.91015625,-0.4697265625,3.2197265625,1918,11
"ACAD","Acadia National Park",-68.26019,44.376559,98.1201171875,1.3896484375,-6.919921875,-2.76953125,1918,12
"ACAD","Acadia National Park",-68.26019,44.376559,109.2998046875,0.76953125,-8.73046875,-3.98046875,1919,1
"ACAD","Acadia National Park",-68.26019,44.376559,77.740234375,0.5302734375,-8.580078125,-4.0302734375,1919,2
"ACAD","Acadia National Park",-68.26019,44.376559,165.48046875,5.8798828125,-3.669921875,1.1103515625,1919,3
"ACAD","Acadia National Park",-68.26019,44.376559,123.5400390625,9.2998046875,0.1201171875,4.7099609375,1919,4
"ACAD","Acadia National Park",-68.26019,44.376559,103.7900390625,16.75,5.490234375,11.1201171875,1919,5
"ACAD","Acadia National Park",-68.26019,44.376559,39.6396484375,22.7900390625,8.8603515625,15.830078125,1919,6
"ACAD","Acadia National Park",-68.26019,44.376559,87.259765625,24.080078125,12.849609375,18.4697265625,1919,7
"ACAD","Acadia National Park",-68.26019,44.376559,123.76953125,19.7998046875,10.8603515625,15.330078125,1919,8
"ACAD","Acadia National Park",-68.26019,44.376559,160.3095703125,17.349609375,9.259765625,13.3095703125,1919,9
"ACAD","Acadia National Park",-68.26019,44.376559,95.5703125,11.91015625,2,6.9599609375,1919,10
"ACAD","Acadia National Park",-68.26019,44.376559,161.080078125,6.6201171875,-0.6796875,2.9697265625,1919,11
"ACAD","Acadia National Park",-68.26019,44.376559,79.2099609375,-1.419921875,-12.5,-6.9599609375,1919,12
"ACAD","Acadia National Park",-68.26019,44.376559,80.4697265625,-6.0703125,-17.669921875,-11.8701171875,1920,1
"ACAD","Acadia National Park",-68.26019,44.376559,182.349609375,-2.5302734375,-12.8095703125,-7.669921875,1920,2
"ACAD","Acadia National Park",-68.26019,44.376559,133.2900390625,4.25,-5.849609375,-0.7998046875,1920,3
"ACAD","Acadia National Park",-68.26019,44.376559,277.5,7.400390625,0.2197265625,3.8095703125,1920,4
"ACAD","Acadia National Park",-68.26019,44.376559,63.490234375,16.1904296875,3.349609375,9.76953125,1920,5
"ACAD","Acadia National Park",-68.26019,44.376559,73.900390625,21.099609375,9.4599609375,15.2802734375,1920,6
"ACAD","Acadia National Park",-68.26019,44.376559,91.4501953125,24.76953125,13.01953125,18.900390625,1920,7
"ACAD","Acadia National Park",-68.26019,44.376559,57.91015625,24.9501953125,13.849609375,19.400390625,1920,8
"ACAD","Acadia National Park",-68.26019,44.376559,168.0703125,19.01953125,9.9599609375,14.490234375,1920,9
"ACAD","Acadia National Park",-68.26019,44.376559,76.330078125,16.509765625,6.23046875,11.3701171875,1920,10
"ACAD","Acadia National Park",-68.26019,44.376559,92.8603515625,5.01953125,-3.0595703125,0.98046875,1920,11
"ACAD","Acadia National Park",-68.26019,44.376559,107.6796875,0.8203125,-6.240234375,-2.7099609375,1920,12
"ACAD","Acadia National Park",-68.26019,44.376559,60.66015625,1.080078125,-11.1904296875,-5.0595703125,1921,1
"ACAD","Acadia National Park",-68.26019,44.376559,76.349609375,0.009765625,-10.1396484375,-5.0703125,1921,2
"ACAD","Acadia National Park",-68.26019,44.376559,113.25,6.9296875,-2.0595703125,2.4296875,1921,3
"ACAD","Acadia National Park",-68.26019,44.376559,85.8701171875,12.830078125,1.7197265625,7.2802734375,1921,4
"ACAD","Acadia National Park",-68.26019,44.376559,38.7099609375,18.419921875,5.1298828125,11.7802734375,1921,5
"ACAD","Acadia National Park",-68.26019,44.376559,32.58984375,21.3203125,10.2802734375,15.7998046875,1921,6
"ACAD","Acadia National Park",-68.26019,44.376559,53.900390625,26.98046875,14.6201171875,20.7998046875,1921,7
"ACAD","Acadia National Park",-68.26019,44.376559,74,22.73046875,11.76953125,17.25,1921,8
"ACAD","Acadia National Park",-68.26019,44.376559,71.2001953125,21.3095703125,10.169921875,15.740234375,1921,9
"ACAD","Acadia National Park",-68.26019,44.376559,66.2802734375,14.080078125,4.3896484375,9.240234375,1921,10
"ACAD","Acadia National Park",-68.26019,44.376559,156.7197265625,2.9501953125,-2.9599609375,0,1921,11
"ACAD","Acadia National Park",-68.26019,44.376559,56.4404296875,0.490234375,-10.400390625,-4.9599609375,1921,12
"ACAD","Acadia National Park",-68.26019,44.376559,73.740234375,-2.509765625,-14.580078125,-8.5498046875,1922,1
"ACAD","Acadia National Park",-68.26019,44.376559,83.9697265625,-1.349609375,-11.91015625,-6.6298828125,1922,2
"ACAD","Acadia National Park",-68.26019,44.376559,116.08984375,5.2001953125,-4.0498046875,0.580078125,1922,3
"ACAD","Acadia National Park",-68.26019,44.376559,79.6201171875,9.9697265625,1.099609375,5.5400390625,1922,4
"ACAD","Acadia National Park",-68.26019,44.376559,45.6396484375,17.6396484375,5.7197265625,11.6796875,1922,5
"ACAD","Acadia National Park",-68.26019,44.376559,130.83984375,20.6298828125,12.4501953125,16.5400390625,1922,6
"ACAD","Acadia National Park",-68.26019,44.376559,78.240234375,23.599609375,13.1904296875,18.400390625,1922,7
"ACAD","Acadia National Park",-68.26019,44.376559,147.419921875,22.759765625,13.4404296875,18.099609375,1922,8
"ACAD","Acadia National Park",-68.26019,44.376559,57.2998046875,19.3896484375,9.1103515625,14.25,1922,9
"ACAD","Acadia National Park",-68.26019,44.376559,83.3896484375,12.4296875,4.240234375,8.33984375,1922,10
"ACAD","Acadia National Park",-68.26019,44.376559,56.9599609375,5.9501953125,-1.3798828125,2.2900390625,1922,11
"ACAD","Acadia National Park",-68.26019,44.376559,98.6396484375,-2.009765625,-12.259765625,-7.1396484375,1922,12
"ACAD","Acadia National Park",-68.26019,44.376559,168.91015625,-3.66015625,-15.0703125,-9.3701171875,1923,1
"ACAD","Acadia National Park",-68.26019,44.376559,59.4501953125,-5.16015625,-17.1201171875,-11.1396484375,1923,2
"ACAD","Acadia National Park",-68.26019,44.376559,120.599609375,-0.3603515625,-10.75,-5.5595703125,1923,3
"ACAD","Acadia National Park",-68.26019,44.376559,206.23046875,8.08984375,-2.0703125,3.009765625,1923,4
"ACAD","Acadia National Park",-68.26019,44.376559,42.4404296875,15.7001953125,4.759765625,10.23046875,1923,5
"ACAD","Acadia National Park",-68.26019,44.376559,82.73046875,21.330078125,10.2802734375,15.8095703125,1923,6
"ACAD","Acadia National Park",-68.26019,44.376559,71.5498046875,22.7900390625,12.0498046875,17.419921875,1923,7
"ACAD","Acadia National Park",-68.26019,44.376559,84.1396484375,21.0498046875,10.8603515625,15.9599609375,1923,8
"ACAD","Acadia National Park",-68.26019,44.376559,44.990234375,18.83984375,9.4501953125,14.150390625,1923,9
"ACAD","Acadia National Park",-68.26019,44.376559,81.75,14.01953125,4.259765625,9.1396484375,1923,10
"ACAD","Acadia National Park",-68.26019,44.376559,80.4296875,7.5595703125,-0.4404296875,3.5595703125,1923,11
"ACAD","Acadia National Park",-68.26019,44.376559,104.8095703125,3.5400390625,-3.2001953125,0.169921875,1923,12
"ACAD","Acadia National Park",-68.26019,44.376559,124.4404296875,-0.1904296875,-11.3203125,-5.759765625,1924,1
"ACAD","Acadia National Park",-68.26019,44.376559,94.9404296875,-3.2900390625,-14.2001953125,-8.75,1924,2
"ACAD","Acadia National Park",-68.26019,44.376559,45.7998046875,4.009765625,-3.150390625,0.4296875,1924,3
"ACAD","Acadia National Park",-68.26019,44.376559,119.080078125,8.1103515625,-0.2197265625,3.9501953125,1924,4
"ACAD","Acadia National Park",-68.26019,44.376559,91.330078125,14.48046875,5.1103515625,9.7998046875,1924,5
"ACAD","Acadia National Park",-68.26019,44.376559,51.2197265625,20.1396484375,9.259765625,14.7001953125,1924,6
"ACAD","Acadia National Park",-68.26019,44.376559,54.4697265625,25.0498046875,13.4697265625,19.259765625,1924,7
"ACAD","Acadia National Park",-68.26019,44.376559,109.3603515625,23.1396484375,12.5302734375,17.83984375,1924,8
"ACAD","Acadia National Park",-68.26019,44.376559,96.669921875,18.66015625,8.6796875,13.669921875,1924,9
"ACAD","Acadia National Park",-68.26019,44.376559,33.6904296875,14.83984375,3.9599609375,9.400390625,1924,10
"ACAD","Acadia National Park",-68.26019,44.376559,76.6396484375,7.8095703125,-2.0498046875,2.8798828125,1924,11
"ACAD","Acadia National Park",-68.26019,44.376559,67.0703125,-1.509765625,-12.1201171875,-6.8203125,1924,12
"ACAD","Acadia National Park",-68.26019,44.376559,95.1103515625,-3.48046875,-17.7197265625,-10.599609375,1925,1
"ACAD","Acadia National Park",-68.26019,44.376559,73.23046875,2.669921875,-6.9599609375,-2.150390625,1925,2
"ACAD","Acadia National Park",-68.26019,44.376559,130.9501953125,5.41015625,-3.9501953125,0.73046875,1925,3
"ACAD","Acadia National Park",-68.26019,44.376559,43.6796875,11.01953125,0.1904296875,5.6103515625,1925,4
"ACAD","Acadia National Park",-68.26019,44.376559,40,14.830078125,4.25,9.5400390625,1925,5
"ACAD","Acadia National Park",-68.26019,44.376559,96.3798828125,21.8603515625,10.1796875,16.01953125,1925,6
"ACAD","Acadia National Park",-68.26019,44.376559,68.1796875,23.26953125,13.150390625,18.2099609375,1925,7
"ACAD","Acadia National Park",-68.26019,44.376559,30.48046875,23.5498046875,12.83984375,18.2001953125,1925,8
"ACAD","Acadia National Park",-68.26019,44.376559,200.9697265625,17.669921875,8.580078125,13.1298828125,1925,9
"ACAD","Acadia National Park",-68.26019,44.376559,207.419921875,8.2998046875,1.169921875,4.740234375,1925,10
"ACAD","Acadia National Park",-68.26019,44.376559,153.169921875,6.7900390625,-2.1298828125,2.330078125,1925,11
"ACAD","Acadia National Park",-68.26019,44.376559,90.0498046875,-0.240234375,-9.51953125,-4.8798828125,1925,12
"ACAD","Acadia National Park",-68.26019,44.376559,121.73046875,-2.240234375,-12.7197265625,-7.48046875,1926,1
"ACAD","Acadia National Park",-68.26019,44.376559,107.3603515625,-2.7099609375,-12.490234375,-7.599609375,1926,2
"ACAD","Acadia National Park",-68.26019,44.376559,87.330078125,0.900390625,-10.7099609375,-4.91015625,1926,3
"ACAD","Acadia National Park",-68.26019,44.376559,88.009765625,6.26953125,-2.8203125,1.73046875,1926,4
"ACAD","Acadia National Park",-68.26019,44.376559,43.7001953125,14.7001953125,3.7802734375,9.240234375,1926,5
"ACAD","Acadia National Park",-68.26019,44.376559,84.3603515625,19.5302734375,9.5595703125,14.5498046875,1926,6
"ACAD","Acadia National Park",-68.26019,44.376559,44.4501953125,23.2900390625,12.900390625,18.099609375,1926,7
"ACAD","Acadia National Park",-68.26019,44.376559,121.41015625,21.8896484375,12.58984375,17.240234375,1926,8
"ACAD","Acadia National Park",-68.26019,44.376559,87.8896484375,18.2197265625,9.240234375,13.73046875,1926,9
"ACAD","Acadia National Park",-68.26019,44.376559,215.1103515625,12.41015625,3.759765625,8.08984375,1926,10
"ACAD","Acadia National Park",-68.26019,44.376559,109.849609375,8.1201171875,-0.91015625,3.6103515625,1926,11
"ACAD","Acadia National Park",-68.26019,44.376559,99.5,-1.48046875,-9.73046875,-5.6103515625,1926,12
"ACAD","Acadia National Park",-68.26019,44.376559,105.4697265625,-0.0400390625,-8.990234375,-4.51953125,1927,1
"ACAD","Acadia National Park",-68.26019,44.376559,75.3203125,-1,-11.4599609375,-6.23046875,1927,2
"ACAD","Acadia National Park",-68.26019,44.376559,58.1904296875,6.080078125,-4.6201171875,0.73046875,1927,3
"ACAD","Acadia National Park",-68.26019,44.376559,57.650390625,12.509765625,-0.9599609375,5.7802734375,1927,4
"ACAD","Acadia National Park",-68.26019,44.376559,119.7197265625,14.23046875,3.400390625,8.8203125,1927,5
"ACAD","Acadia National Park",-68.26019,44.376559,117.1298828125,20.2998046875,7.8896484375,14.099609375,1927,6
"ACAD","Acadia National Park",-68.26019,44.376559,110.6201171875,22.8603515625,13.41015625,18.1396484375,1927,7
"ACAD","Acadia National Park",-68.26019,44.376559,145.0400390625,20.7099609375,11.2998046875,16.009765625,1927,8
"ACAD","Acadia National Park",-68.26019,44.376559,73.8701171875,19.599609375,9.099609375,14.349609375,1927,9
"ACAD","Acadia National Park",-68.26019,44.376559,146.509765625,14.76953125,5.6103515625,10.1904296875,1927,10
"ACAD","Acadia National Park",-68.26019,44.376559,118.1396484375,9.58984375,0.5703125,5.080078125,1927,11
"ACAD","Acadia National Park",-68.26019,44.376559,170.990234375,2.0498046875,-7.1103515625,-2.5302734375,1927,12
"ACAD","Acadia National Park",-68.26019,44.376559,88.759765625,-0.8203125,-11.23046875,-6.0302734375,1928,1
"ACAD","Acadia National Park",-68.26019,44.376559,73.66015625,-0.419921875,-12.6298828125,-6.5302734375,1928,2
"ACAD","Acadia National Park",-68.26019,44.376559,76,2.5400390625,-6.3603515625,-1.91015625,1928,3
"ACAD","Acadia National Park",-68.26019,44.376559,123.3701171875,7.98046875,-0.2001953125,3.8896484375,1928,4
"ACAD","Acadia National Park",-68.26019,44.376559,158.7099609375,13.66015625,5.3896484375,9.5302734375,1928,5
"ACAD","Acadia National Park",-68.26019,44.376559,96.16015625,18.2001953125,9.73046875,13.9697265625,1928,6
"ACAD","Acadia National Park",-68.26019,44.376559,71.4599609375,23.8896484375,13.740234375,18.8203125,1928,7
"ACAD","Acadia National Park",-68.26019,44.376559,81.7197265625,22.2197265625,13.8203125,18.01953125,1928,8
"ACAD","Acadia National Park",-68.26019,44.376559,111.990234375,17.740234375,7.3203125,12.5302734375,1928,9
"ACAD","Acadia National Park",-68.26019,44.376559,92.080078125,13.7099609375,2.7998046875,8.259765625,1928,10
"ACAD","Acadia National Park",-68.26019,44.376559,51.58984375,6.900390625,-1.7900390625,2.5595703125,1928,11
"ACAD","Acadia National Park",-68.26019,44.376559,117.490234375,3.01953125,-5.1796875,-1.080078125,1928,12
"ACAD","Acadia National Park",-68.26019,44.376559,134.400390625,-0.5703125,-11.2001953125,-5.8896484375,1929,1
"ACAD","Acadia National Park",-68.26019,44.376559,74.5302734375,-0.6298828125,-11.23046875,-5.9296875,1929,2
"ACAD","Acadia National Park",-68.26019,44.376559,59.669921875,5.08984375,-4.5703125,0.259765625,1929,3
"ACAD","Acadia National Park",-68.26019,44.376559,198.8603515625,9.1201171875,-0.2900390625,4.419921875,1929,4
"ACAD","Acadia National Park",-68.26019,44.376559,133.8203125,16.9599609375,5.5,11.23046875,1929,5
"ACAD","Acadia National Park",-68.26019,44.376559,38.6298828125,20.330078125,10.5302734375,15.4296875,1929,6
"ACAD","Acadia National Park",-68.26019,44.376559,62.2900390625,24.240234375,12.1103515625,18.169921875,1929,7
"ACAD","Acadia National Park",-68.26019,44.376559,46.7802734375,21.3701171875,11.3701171875,16.3701171875,1929,8
"ACAD","Acadia National Park",-68.26019,44.376559,98.330078125,19.3095703125,9.3095703125,14.3095703125,1929,9
"ACAD","Acadia National Park",-68.26019,44.376559,104.08984375,13.1396484375,3.08984375,8.1201171875,1929,10
"ACAD","Acadia National Park",-68.26019,44.376559,117.6298828125,6.5,-1.759765625,2.3701171875,1929,11
"ACAD","Acadia National Park",-68.26019,44.376559,92.83984375,-1.0595703125,-9.6796875,-5.3701171875,1929,12
"ACAD","Acadia National Park",-68.26019,44.376559,59.91015625,-0.669921875,-10.5595703125,-5.6201171875,1930,1
"ACAD","Acadia National Park",-68.26019,44.376559,98.099609375,-0.33984375,-11.4296875,-5.8896484375,1930,2
"ACAD","Acadia National Park",-68.26019,44.376559,165.58984375,3.400390625,-4.7197265625,-0.66015625,1930,3
"ACAD","Acadia National Park",-68.26019,44.376559,27.51953125,9.8798828125,-1.240234375,4.3203125,1930,4
"ACAD","Acadia National Park",-68.26019,44.376559,82.1396484375,17.099609375,5.23046875,11.169921875,1930,5
"ACAD","Acadia National Park",-68.26019,44.376559,7.3701171875,22.8603515625,13.740234375,18.2998046875,1930,6
"ACAD","Acadia National Park",-68.26019,44.376559,71.7900390625,24.2802734375,13.6201171875,18.9501953125,1930,7
"ACAD","Acadia National Park",-68.26019,44.376559,30.150390625,22.669921875,12.7900390625,17.73046875,1930,8
"ACAD","Acadia National Park",-68.26019,44.376559,32.2001953125,21.9697265625,10.9599609375,16.4697265625,1930,9
"ACAD","Acadia National Park",-68.26019,44.376559,106.3798828125,15.0703125,3.48046875,9.2802734375,1930,10
"ACAD","Acadia National Park",-68.26019,44.376559,96.7197265625,8.33984375,-0.33984375,4,1930,11
"ACAD","Acadia National Park",-68.26019,44.376559,106.7197265625,0.6103515625,-7.169921875,-3.2802734375,1930,12
"ACAD","Acadia National Park",-68.26019,44.376559,90.080078125,-0.759765625,-11.7197265625,-6.240234375,1931,1
"ACAD","Acadia National Park",-68.26019,44.376559,57.7001953125,0.349609375,-9.08984375,-4.3701171875,1931,2
"ACAD","Acadia National Park",-68.26019,44.376559,132.1796875,4.5595703125,-3.5703125,0.5,1931,3
"ACAD","Acadia National Park",-68.26019,44.376559,113.7998046875,11.2998046875,0.76953125,6.0400390625,1931,4
"ACAD","Acadia National Park",-68.26019,44.376559,100.4296875,16.1396484375,6.08984375,11.1201171875,1931,5
"ACAD","Acadia National Park",-68.26019,44.376559,112.3603515625,20.8095703125,11.8095703125,16.3095703125,1931,6
"ACAD","Acadia National Park",-68.26019,44.376559,95.650390625,23.66015625,14.080078125,18.8701171875,1931,7
"ACAD","Acadia National Park",-68.26019,44.376559,137.1103515625,22.919921875,13.400390625,18.16015625,1931,8
"ACAD","Acadia National Park",-68.26019,44.376559,119.4404296875,19.8603515625,9.919921875,14.8896484375,1931,9
"ACAD","Acadia National Park",-68.26019,44.376559,173.4501953125,15.33984375,5.08984375,10.2197265625,1931,10
"ACAD","Acadia National Park",-68.26019,44.376559,34.25,10.740234375,2.240234375,6.490234375,1931,11
"ACAD","Acadia National Park",-68.26019,44.376559,74.83984375,1.9404296875,-6.240234375,-2.150390625,1931,12
"ACAD","Acadia National Park",-68.26019,44.376559,136.400390625,2.7900390625,-6.01953125,-1.6201171875,1932,1
"ACAD","Acadia National Park",-68.26019,44.376559,72.26953125,-0.8701171875,-12.1201171875,-6.5,1932,2
"ACAD","Acadia National Park",-68.26019,44.376559,115.7900390625,2.259765625,-5.75,-1.75,1932,3
"ACAD","Acadia National Park",-68.26019,44.376559,75.5595703125,9.740234375,-0.01953125,4.8603515625,1932,4
"ACAD","Acadia National Park",-68.26019,44.376559,36.9599609375,16.9404296875,4.7900390625,10.8701171875,1932,5
"ACAD","Acadia National Park",-68.26019,44.376559,35.75,21.4296875,9.83984375,15.6396484375,1932,6
"ACAD","Acadia National Park",-68.26019,44.376559,115.3701171875,22.1298828125,12.91015625,17.51953125,1932,7
"ACAD","Acadia National Park",-68.26019,44.376559,110.0302734375,24.509765625,14.26953125,19.3896484375,1932,8
"ACAD","Acadia National Park",-68.26019,44.376559,143.6103515625,20.3603515625,9.5400390625,14.9501953125,1932,9
"ACAD","Acadia National Park",-68.26019,44.376559,158.1201171875,14.73046875,4.6396484375,9.6904296875,1932,10
"ACAD","Acadia National Park",-68.26019,44.376559,91.51953125,7.5595703125,-2.759765625,2.400390625,1932,11
"ACAD","Acadia National Park",-68.26019,44.376559,71,4.1201171875,-8.0703125,-1.98046875,1932,12
"ACAD","Acadia National Park",-68.26019,44.376559,79.33984375,3.98046875,-9.3203125,-2.669921875,1933,1
"ACAD","Acadia National Park",-68.26019,44.376559,85.91015625,2.849609375,-7.7998046875,-2.4697265625,1933,2
"ACAD","Acadia National Park",-68.26019,44.376559,141.9501953125,3.3203125,-5.3896484375,-1.0400390625,1933,3
"ACAD","Acadia National Park",-68.26019,44.376559,157.580078125,9.1396484375,1.0595703125,5.099609375,1933,4
"ACAD","Acadia National Park",-68.26019,44.376559,55.7998046875,17.2197265625,5.1396484375,11.1796875,1933,5
"ACAD","Acadia National Park",-68.26019,44.376559,69.080078125,21.5498046875,10.4404296875,16,1933,6
"ACAD","Acadia National Park",-68.26019,44.376559,65.6298828125,22.73046875,12.9697265625,17.849609375,1933,7
"ACAD","Acadia National Park",-68.26019,44.376559,123.4296875,22.5595703125,13.5595703125,18.0595703125,1933,8
"ACAD","Acadia National Park",-68.26019,44.376559,96.240234375,18.75,10.66015625,14.7099609375,1933,9
"ACAD","Acadia National Park",-68.26019,44.376559,151.6201171875,13.08984375,4.23046875,8.66015625,1933,10
"ACAD","Acadia National Park",-68.26019,44.376559,86.9404296875,3.75,-5.01953125,-0.6298828125,1933,11
"ACAD","Acadia National Park",-68.26019,44.376559,116.7900390625,-4.419921875,-13.73046875,-9.080078125,1933,12
"ACAD","Acadia National Park",-68.26019,44.376559,76.7900390625,-2.1904296875,-13.5400390625,-7.8701171875,1934,1
"ACAD","Acadia National Park",-68.26019,44.376559,108.0595703125,-4.41015625,-18.01953125,-11.2197265625,1934,2
"ACAD","Acadia National Park",-68.26019,44.376559,88.3203125,4.080078125,-6.1103515625,-1.01953125,1934,3
"ACAD","Acadia National Park",-68.26019,44.376559,168.2802734375,11.5302734375,1.26953125,6.400390625,1934,4
"ACAD","Acadia National Park",-68.26019,44.376559,58.4697265625,18.009765625,6.4296875,12.2197265625,1934,5
"ACAD","Acadia National Park",-68.26019,44.376559,108.33984375,19.6396484375,10.41015625,15.0302734375,1934,6
"ACAD","Acadia National Park",-68.26019,44.376559,69.3095703125,24.5,13.41015625,18.9599609375,1934,7
"ACAD","Acadia National Park",-68.26019,44.376559,44.099609375,21.8701171875,11.849609375,16.8603515625,1934,8
"ACAD","Acadia National Park",-68.26019,44.376559,228.2197265625,20.4296875,11.740234375,16.08984375,1934,9
"ACAD","Acadia National Park",-68.26019,44.376559,84.419921875,11.8701171875,2.330078125,7.099609375,1934,10
"ACAD","Acadia National Park",-68.26019,44.376559,146.8095703125,9.169921875,-0.599609375,4.2900390625,1934,11
"ACAD","Acadia National Park",-68.26019,44.376559,103.990234375,-1.08984375,-11.509765625,-6.2998046875,1934,12
"ACAD","Acadia National Park",-68.26019,44.376559,250.75,-3.5,-14.599609375,-9.0498046875,1935,1
"ACAD","Acadia National Park",-68.26019,44.376559,94.7900390625,-0.1201171875,-12.080078125,-6.099609375,1935,2
"ACAD","Acadia National Park",-68.26019,44.376559,47.3095703125,3.330078125,-7.08984375,-1.8798828125,1935,3
"ACAD","Acadia National Park",-68.26019,44.376559,82.5,8.169921875,-0.5400390625,3.8203125,1935,4
"ACAD","Acadia National Park",-68.26019,44.376559,49.2802734375,16.599609375,4.6396484375,10.6201171875,1935,5
"ACAD","Acadia National Park",-68.26019,44.376559,112.4697265625,21.26953125,10.5595703125,15.919921875,1935,6
"ACAD","Acadia National Park",-68.26019,44.376559,50.9296875,25.7197265625,15.1396484375,20.4296875,1935,7
"ACAD","Acadia National Park",-68.26019,44.376559,69.2197265625,25,13.759765625,19.3798828125,1935,8
"ACAD","Acadia National Park",-68.26019,44.376559,136.1396484375,19.4501953125,8.419921875,13.9404296875,1935,9
"ACAD","Acadia National Park",-68.26019,44.376559,27,14.4599609375,2.900390625,8.6796875,1935,10
"ACAD","Acadia National Park",-68.26019,44.376559,156.5,7.58984375,0.7001953125,4.150390625,1935,11
"ACAD","Acadia National Park",-68.26019,44.376559,86.3798828125,-3.7802734375,-11.169921875,-7.48046875,1935,12
